Keller LEX1 pressure data
Date	Time	Pressure (mBar)
03/04/2014	12:18:04	319.3098
03/04/2014	12:18:05	319.0544
03/04/2014	12:18:06	318.4155
03/04/2014	12:18:07	318.3516
03/04/2014	12:18:08	317.9046
03/04/2014	12:18:09	317.8407
03/04/2014	12:18:10	317.5852
03/04/2014	12:18:11	317.5212
03/04/2014	12:18:12	317.0742
03/04/2014	12:18:13	316.5750
03/04/2014	12:18:14	316.6388
03/04/2014	12:18:15	315.8723
03/04/2014	12:18:16	315.9362
03/04/2014	12:18:17	315.5528
03/04/2014	12:18:18	315.2973
03/04/2014	12:18:19	315.1057
03/04/2014	12:18:20	314.6585
03/04/2014	12:18:21	314.7863
03/04/2014	12:18:22	314.3391
03/04/2014	12:18:23	313.8281
03/04/2014	12:18:24	313.8281
03/04/2014	12:18:25	313.6365
03/04/2014	12:18:26	313.1254
03/04/2014	12:18:27	312.9977
03/04/2014	12:18:28	312.2431
03/04/2014	12:18:30	312.2431
03/04/2014	12:18:31	312.2006
03/04/2014	12:18:32	311.6683
03/04/2014	12:18:33	311.4766
03/04/2014	12:18:34	311.0294
03/04/2014	12:18:35	310.9657
03/04/2014	12:18:36	310.7739
03/04/2014	12:18:37	310.0712
03/04/2014	12:18:38	310.1581
03/04/2014	12:18:39	309.7535
03/04/2014	12:18:40	309.7961
03/04/2014	12:18:41	309.4341
03/04/2014	12:18:42	308.7952
03/04/2014	12:18:43	308.7314
03/04/2014	12:18:44	308.4121
03/04/2014	12:18:45	308.3482
03/04/2014	12:18:46	308.1565
03/04/2014	12:18:47	307.3900
03/04/2014	12:18:48	307.4538
03/04/2014	12:18:49	307.2622
03/04/2014	12:18:50	306.6872
03/04/2014	12:18:51	306.6872
03/04/2014	12:18:52	306.2402
03/04/2014	12:18:53	306.4531
03/04/2014	12:18:54	306.0484
03/04/2014	12:18:55	305.5375
03/04/2014	12:18:56	305.3458
03/04/2014	12:18:57	305.0903
03/04/2014	12:18:58	304.9740
03/04/2014	12:18:59	304.5909
03/04/2014	12:19:00	304.3991
03/04/2014	12:19:01	304.0798
03/04/2014	12:19:02	303.6964
03/04/2014	12:19:03	303.5049
03/04/2014	12:19:04	303.6539
03/04/2014	12:19:05	NaN
03/04/2014	12:19:06	302.6106
03/04/2014	12:19:07	302.6531
03/04/2014	12:19:08	302.3550
03/04/2014	12:19:09	302.3337
03/04/2014	12:19:10	301.6524
03/04/2014	12:19:11	301.7588
03/04/2014	12:19:12	301.0774
03/04/2014	12:19:13	300.9496
03/04/2014	12:19:14	300.6303
03/04/2014	12:19:15	300.1831
03/04/2014	12:19:16	300.1192
03/04/2014	12:19:17	299.9275
03/04/2014	12:19:18	299.6198
03/04/2014	12:19:19	299.6837
03/04/2014	12:19:20	299.3005
03/04/2014	12:19:21	299.3005
03/04/2014	12:19:22	298.8108
03/04/2014	12:19:23	298.3423
03/04/2014	12:19:24	297.8312
03/04/2014	12:19:25	297.8312
03/04/2014	12:19:26	297.9590
03/04/2014	12:19:27	297.3202
03/04/2014	12:19:28	297.5854
03/04/2014	12:19:29	296.9254
03/04/2014	12:19:30	296.9252
03/04/2014	12:19:31	296.2226
03/04/2014	12:19:32	296.3504
03/04/2014	12:19:33	296.1490
03/04/2014	12:19:34	295.5955
03/04/2014	12:19:35	295.4677
03/04/2014	12:19:36	NaN
03/04/2014	12:19:37	295.1483
03/04/2014	12:19:38	294.9566
03/04/2014	12:19:39	294.5734
03/04/2014	12:19:40	294.3179
03/04/2014	12:19:41	293.9984
03/04/2014	12:19:42	293.8707
03/04/2014	12:19:43	293.5638
03/04/2014	12:19:44	293.1805
03/04/2014	12:19:45	292.6057
03/04/2014	12:19:46	292.5417
03/04/2014	12:19:47	292.6375
03/04/2014	12:19:48	292.1584
03/04/2014	12:19:49	292.1797
03/04/2014	12:19:50	291.8177
03/04/2014	12:19:51	291.4557
03/04/2014	12:19:52	291.4984
03/04/2014	12:19:53	290.8170
03/04/2014	12:19:54	291.1364
03/04/2014	12:19:55	290.6892
03/04/2014	12:19:56	290.3698
03/04/2014	12:19:57	290.0504
03/04/2014	12:19:58	289.2200
03/04/2014	12:20:00	289.4116
03/04/2014	12:20:01	289.2200
03/04/2014	12:20:02	288.7728
03/04/2014	12:20:03	288.6450
03/04/2014	12:20:04	288.0062
03/04/2014	12:20:05	288.0702
03/04/2014	12:20:06	287.8146
03/04/2014	12:20:07	287.5591
03/04/2014	12:20:08	287.5280
03/04/2014	12:20:09	287.0595
03/04/2014	12:20:10	286.8679
03/04/2014	12:20:11	286.9318
03/04/2014	12:20:12	286.3568
03/04/2014	12:20:13	286.2815
03/04/2014	12:20:14	285.8983
03/04/2014	12:20:15	285.5150
03/04/2014	12:20:16	285.2594
03/04/2014	12:20:17	284.8762
03/04/2014	12:20:18	284.6320
03/04/2014	12:20:19	284.8450
03/04/2014	12:20:20	284.5682
03/04/2014	12:20:21	283.8015
03/04/2014	12:20:22	283.6100
03/04/2014	12:20:23	283.7802
03/04/2014	12:20:24	283.3544
03/04/2014	12:20:25	283.0989
03/04/2014	12:20:26	283.1628
03/04/2014	12:20:27	282.9711
03/04/2014	12:20:28	282.7794
03/04/2014	12:20:29	281.8851
03/04/2014	12:20:30	282.0129
03/04/2014	12:20:31	281.7574
03/04/2014	12:20:32	281.7574
03/04/2014	12:20:33	281.3102
03/04/2014	12:20:34	281.0547
03/04/2014	12:20:35	280.5437
03/04/2014	12:20:36	280.8205
03/04/2014	12:20:37	280.5437
03/04/2014	12:20:38	280.3635
03/04/2014	12:20:39	279.9803
03/04/2014	12:20:40	279.7248
03/04/2014	12:20:41	279.4053
03/04/2014	12:20:42	279.0858
03/04/2014	12:20:43	278.8190
03/04/2014	12:20:44	278.7764
03/04/2014	12:20:45	278.3079
03/04/2014	12:20:46	278.3717
03/04/2014	12:20:47	277.8607
03/04/2014	12:20:48	277.3625
03/04/2014	12:20:49	277.2987
03/04/2014	12:20:50	277.5116
03/04/2014	12:20:51	276.7876
03/04/2014	12:20:52	276.7876
03/04/2014	12:20:53	276.3513
03/04/2014	12:20:54	276.0957
03/04/2014	12:20:55	275.8403
03/04/2014	12:20:56	276.1809
03/04/2014	12:20:57	275.9041
03/04/2014	12:20:58	275.3291
03/04/2014	12:20:59	275.0098
03/04/2014	12:21:00	275.0736
03/04/2014	12:21:01	274.6265
03/04/2014	12:21:02	274.6265
03/04/2014	12:21:03	274.4348
03/04/2014	12:21:04	274.1794
03/04/2014	12:21:05	273.9238
03/04/2014	12:21:06	273.4127
03/04/2014	12:21:07	273.3489
03/04/2014	12:21:08	272.8379
03/04/2014	12:21:09	272.7739
03/04/2014	12:21:10	272.5184
03/04/2014	12:21:11	272.4545
03/04/2014	12:21:12	272.1990
03/04/2014	12:21:13	271.7519
03/04/2014	12:21:14	271.6880
03/04/2014	12:21:15	271.4963
03/04/2014	12:21:16	271.0491
03/04/2014	12:21:17	270.9853
03/04/2014	12:21:18	270.6020
03/04/2014	12:21:19	269.8994
03/04/2014	12:21:20	270.1548
03/04/2014	12:21:21	270.1761
03/04/2014	12:21:22	269.6438
03/04/2014	12:21:23	269.5692
03/04/2014	12:21:24	269.3137
03/04/2014	12:21:25	268.9943
03/04/2014	12:21:26	269.0156
03/04/2014	12:21:27	268.6110
03/04/2014	12:21:28	268.1745
03/04/2014	12:21:30	268.1107
03/04/2014	12:21:31	267.4718
03/04/2014	12:21:32	267.5996
03/04/2014	12:21:33	267.4080
03/04/2014	12:21:34	267.3228
03/04/2014	12:21:35	266.7053
03/04/2014	12:21:36	266.5775
03/04/2014	12:21:37	266.3220
03/04/2014	12:21:38	266.2581
03/04/2014	12:21:39	265.7471
03/04/2014	12:21:40	265.6832
03/04/2014	12:21:41	265.4915
03/04/2014	12:21:42	265.2787
03/04/2014	12:21:43	264.6611
03/04/2014	12:21:44	264.8528
03/04/2014	12:21:45	264.3417
03/04/2014	12:21:46	264.3417
03/04/2014	12:21:47	264.3737
03/04/2014	12:21:48	263.3835
03/04/2014	12:21:49	263.3196
03/04/2014	12:21:50	263.2557
03/04/2014	12:21:51	263.3622
03/04/2014	12:21:52	263.2557
03/04/2014	12:21:53	262.6809
03/04/2014	12:21:54	262.3614
03/04/2014	12:21:55	262.2763
03/04/2014	12:21:56	262.2337
03/04/2014	12:21:57	261.6588
03/04/2014	12:21:58	261.5310
03/04/2014	12:21:59	261.6907
03/04/2014	12:22:00	260.8284
03/04/2014	12:22:01	260.8923
03/04/2014	12:22:02	260.6367
03/04/2014	12:22:03	260.5107
03/04/2014	12:22:04	260.2765
03/04/2014	12:22:05	259.9359
03/04/2014	12:22:06	259.8718
03/04/2014	12:22:07	259.5525
03/04/2014	12:22:08	259.5312
03/04/2014	12:22:09	259.1054
03/04/2014	12:22:10	259.0414
03/04/2014	12:22:11	258.5943
03/04/2014	12:22:12	258.3388
03/04/2014	12:22:13	258.0832
03/04/2014	12:22:14	257.8279
03/04/2014	12:22:15	257.7639
03/04/2014	12:22:16	257.7000
03/04/2014	12:22:17	257.3806
03/04/2014	12:22:18	257.2528
03/04/2014	12:22:19	256.9973
03/04/2014	12:22:20	256.9548
03/04/2014	12:22:21	256.6141
03/04/2014	12:22:22	256.3585
03/04/2014	12:22:23	255.9003
03/04/2014	12:22:24	255.7086
03/04/2014	12:22:25	255.5808
03/04/2014	12:22:26	255.0699
03/04/2014	12:22:27	255.3254
03/04/2014	12:22:28	254.8894
03/04/2014	12:22:29	254.8255
03/04/2014	12:22:30	254.6339
03/04/2014	12:22:31	254.1868
03/04/2014	12:22:32	254.3145
03/04/2014	12:22:33	253.7396
03/04/2014	12:22:34	253.8247
03/04/2014	12:22:35	253.4201
03/04/2014	12:22:36	253.2285
03/04/2014	12:22:37	253.2285
03/04/2014	12:22:38	252.6425
03/04/2014	12:22:39	252.6425
03/04/2014	12:22:40	252.1954
03/04/2014	12:22:41	252.3232
03/04/2014	12:22:42	251.8122
03/04/2014	12:22:43	251.6844
03/04/2014	12:22:44	251.3012
03/04/2014	12:22:45	251.4928
03/04/2014	12:22:46	251.3012
03/04/2014	12:22:47	250.8541
03/04/2014	12:22:48	250.6624
03/04/2014	12:22:49	250.5133
03/04/2014	12:22:50	250.4282
03/04/2014	12:22:51	249.8959
03/04/2014	12:22:52	249.7681
03/04/2014	12:22:53	249.6404
03/04/2014	12:22:54	249.3423
03/04/2014	12:22:55	248.7461
03/04/2014	12:22:56	249.0016
03/04/2014	12:22:57	248.7461
03/04/2014	12:22:58	248.4480
03/04/2014	12:23:00	247.8519
03/04/2014	12:23:01	247.5963
03/04/2014	12:23:02	247.4048
03/04/2014	12:23:03	247.5324
03/04/2014	12:23:04	247.2770
03/04/2014	12:23:05	247.0853
03/04/2014	12:23:06	246.6382
03/04/2014	12:23:07	246.5743
03/04/2014	12:23:08	246.3189
03/04/2014	12:23:09	245.9995
03/04/2014	12:23:10	245.9995
03/04/2014	12:23:11	245.5524
03/04/2014	12:23:12	245.4885
03/04/2014	12:23:13	NaN
03/04/2014	12:23:14	245.2653
03/04/2014	12:23:15	244.8395
03/04/2014	12:23:16	244.7756
03/04/2014	12:23:17	244.4562
03/04/2014	12:23:18	244.1490
03/04/2014	12:23:19	243.8935
03/04/2014	12:23:20	243.9999
03/04/2014	12:23:21	243.5740
03/04/2014	12:23:22	243.2548
03/04/2014	12:23:23	243.1802
03/04/2014	12:23:24	243.3291
03/04/2014	12:23:25	242.9885
03/04/2014	12:23:26	242.6692
03/04/2014	12:23:27	242.2858
03/04/2014	12:23:28	242.2646
03/04/2014	12:23:29	241.8388
03/04/2014	12:23:30	NaN
03/04/2014	12:23:31	241.4556
03/04/2014	12:23:32	241.5193
03/04/2014	12:23:33	240.8807
03/04/2014	12:23:34	240.6890
03/04/2014	12:23:35	240.3058
03/04/2014	12:23:36	240.3058
03/04/2014	12:23:37	240.3058
03/04/2014	12:23:38	240.2104
03/04/2014	12:23:39	239.9761
03/04/2014	12:23:40	239.8484
03/04/2014	12:23:41	239.4013
03/04/2014	12:23:42	239.2096
03/04/2014	12:23:43	239.0180
03/04/2014	12:23:44	239.0819
03/04/2014	12:23:45	238.5710
03/04/2014	12:23:46	238.6562
03/04/2014	12:23:47	238.2516
03/04/2014	12:23:48	238.0599
03/04/2014	12:23:49	237.7407
03/04/2014	12:23:50	237.7407
03/04/2014	12:23:51	237.3574
03/04/2014	12:23:52	237.1019
03/04/2014	12:23:53	236.9103
03/04/2014	12:23:54	236.4632
03/04/2014	12:23:55	236.5910
03/04/2014	12:23:56	236.5782
03/04/2014	12:23:57	236.3355
03/04/2014	12:23:58	236.2078
03/04/2014	12:23:59	235.8245
03/04/2014	12:24:00	235.6329
03/04/2014	12:24:01	235.2497
03/04/2014	12:24:02	235.2497
03/04/2014	12:24:03	235.2071
03/04/2014	12:24:04	234.5471
03/04/2014	12:24:05	234.3555
03/04/2014	12:24:06	234.2277
03/04/2014	12:24:07	233.9722
03/04/2014	12:24:08	233.8979
03/04/2014	12:24:09	233.3869
03/04/2014	12:24:10	233.3230
03/04/2014	12:24:11	233.4933
03/04/2014	12:24:12	233.0037
03/04/2014	12:24:13	233.1101
03/04/2014	12:24:14	232.7482
03/04/2014	12:24:15	232.5565
03/04/2014	12:24:16	232.2373
03/04/2014	12:24:17	232.1096
03/04/2014	12:24:18	231.9179
03/04/2014	12:24:19	231.3431
03/04/2014	12:24:20	231.7582
03/04/2014	12:24:21	231.3431
03/04/2014	12:24:22	230.8959
03/04/2014	12:24:23	231.0237
03/04/2014	12:24:24	230.6406
03/04/2014	12:24:25	230.3851
03/04/2014	12:24:26	230.4915
03/04/2014	12:24:27	229.8742
03/04/2014	12:24:28	229.4172
03/04/2014	12:24:30	229.6300
03/04/2014	12:24:31	229.4810
03/04/2014	12:24:32	229.2256
03/04/2014	12:24:33	228.7785
03/04/2014	12:24:34	228.5230
03/04/2014	12:24:35	228.4591
03/04/2014	12:24:36	228.2675
03/04/2014	12:24:37	228.2676
03/04/2014	12:24:38	227.8857
03/04/2014	12:24:39	227.6941
03/04/2014	12:24:40	227.5024
03/04/2014	12:24:41	227.3746
03/04/2014	12:24:42	227.1193
03/04/2014	12:24:43	227.0454
03/04/2014	12:24:44	226.8537
03/04/2014	12:24:45	226.9389
03/04/2014	12:24:46	226.4705
03/04/2014	12:24:47	226.1512
03/04/2014	12:24:48	226.2470
03/04/2014	12:24:49	225.8319
03/04/2014	12:24:50	225.5764
03/04/2014	12:24:51	225.1294
03/04/2014	12:24:52	225.0016
03/04/2014	12:24:53	225.0655
03/04/2014	12:24:54	224.8739
03/04/2014	12:24:55	224.5545
03/04/2014	12:24:56	224.5971
03/04/2014	12:24:57	224.2352
03/04/2014	12:24:58	224.2677
03/04/2014	12:24:59	224.0335
03/04/2014	12:25:00	223.8207
03/04/2014	12:25:01	223.2671
03/04/2014	12:25:02	223.2671
03/04/2014	12:25:03	223.1495
03/04/2014	12:25:04	223.1495
03/04/2014	12:25:05	222.9366
03/04/2014	12:25:06	222.6386
03/04/2014	12:25:07	222.5109
03/04/2014	12:25:08	222.1915
03/04/2014	12:25:09	222.0000
03/04/2014	12:25:10	221.4252
03/04/2014	12:25:11	NaN
03/04/2014	12:25:12	221.2336
03/04/2014	12:25:13	221.0957
03/04/2014	12:25:14	221.0319
03/04/2014	12:25:15	220.7766
03/04/2014	12:25:16	220.7126
03/04/2014	12:25:17	220.6062
03/04/2014	12:25:18	220.0740
03/04/2014	12:25:19	219.8824
03/04/2014	12:25:20	219.6907
03/04/2014	12:25:21	219.5631
03/04/2014	12:25:22	219.3076
03/04/2014	12:25:23	219.2438
03/04/2014	12:25:24	219.1799
03/04/2014	12:25:25	219.0521
03/04/2014	12:25:26	218.6690
03/04/2014	12:25:27	218.7967
03/04/2014	12:25:28	218.0942
03/04/2014	12:25:29	218.0942
03/04/2014	12:25:30	217.8388
03/04/2014	12:25:31	217.6472
03/04/2014	12:25:32	217.5832
03/04/2014	12:25:33	217.5516
03/04/2014	12:25:34	216.9980
03/04/2014	12:25:35	217.3600
03/04/2014	12:25:36	217.0832
03/04/2014	12:25:37	216.6149
03/04/2014	12:25:38	216.7001
03/04/2014	12:25:39	216.1679
03/04/2014	12:25:40	216.0402
03/04/2014	12:25:41	216.0402
03/04/2014	12:25:42	215.5932
03/04/2014	12:25:43	215.5294
03/04/2014	12:25:44	NaN
03/04/2014	12:25:45	215.0822
03/04/2014	12:25:46	215.0822
03/04/2014	12:25:47	214.8907
03/04/2014	12:25:48	214.6991
03/04/2014	12:25:49	214.2521
03/04/2014	12:25:50	214.3585
03/04/2014	12:25:51	214.0605
03/04/2014	12:25:52	213.9328
03/04/2014	12:25:53	213.8902
03/04/2014	12:25:54	213.6134
03/04/2014	12:25:55	213.3580
03/04/2014	12:25:56	213.2303
03/04/2014	12:25:57	213.1026
03/04/2014	12:25:58	212.8045
03/04/2014	12:26:00	212.4001
03/04/2014	12:26:01	212.4214
03/04/2014	12:26:02	212.1660
03/04/2014	12:26:03	211.8268
03/04/2014	12:26:04	211.7629
03/04/2014	12:26:05	211.7204
03/04/2014	12:26:06	211.5074
03/04/2014	12:26:07	210.9327
03/04/2014	12:26:08	210.9869
03/04/2014	12:26:09	210.7314
03/04/2014	12:26:10	210.6677
03/04/2014	12:26:11	210.3483
03/04/2014	12:26:12	210.4335
03/04/2014	12:26:13	210.1877
03/04/2014	12:26:14	210.0387
03/04/2014	12:26:15	209.7193
03/04/2014	12:26:16	209.4001
03/04/2014	12:26:17	209.4001
03/04/2014	12:26:18	208.8158
03/04/2014	12:26:19	209.0498
03/04/2014	12:26:20	208.8583
03/04/2014	12:26:21	208.7945
03/04/2014	12:26:22	208.4325
03/04/2014	12:26:23	208.3783
03/04/2014	12:26:24	208.0590
03/04/2014	12:26:25	208.0377
03/04/2014	12:26:26	207.8036
03/04/2014	12:26:27	207.4203
03/04/2014	12:26:28	207.6024
03/04/2014	12:26:29	206.9638
03/04/2014	12:26:30	207.0276
03/04/2014	12:26:31	207.0276
03/04/2014	12:26:32	206.4529
03/04/2014	12:26:33	206.6444
03/04/2014	12:26:34	206.0698
03/04/2014	12:26:35	206.1337
03/04/2014	12:26:36	205.5588
03/04/2014	12:26:37	205.6865
03/04/2014	12:26:38	205.8356
03/04/2014	12:26:39	205.7078
03/04/2014	12:26:40	205.4312
03/04/2014	12:26:41	205.4311
03/04/2014	12:26:42	205.0480
03/04/2014	12:26:43	204.6744
03/04/2014	12:26:44	204.4828
03/04/2014	12:26:45	204.7127
03/04/2014	12:26:46	204.4190
03/04/2014	12:26:47	204.0358
03/04/2014	12:26:48	203.5793
03/04/2014	12:26:49	203.7708
03/04/2014	12:26:50	203.6430
03/04/2014	12:26:51	203.2600
03/04/2014	12:26:52	202.9406
03/04/2014	12:26:53	203.0684
03/04/2014	12:26:54	202.8129
03/04/2014	12:26:55	202.4936
03/04/2014	12:26:56	202.6214
03/04/2014	12:26:57	202.3659
03/04/2014	12:26:58	202.1106
03/04/2014	12:26:59	201.9189
03/04/2014	12:27:00	201.6634
03/04/2014	12:27:01	201.7912
03/04/2014	12:27:02	201.5358
03/04/2014	12:27:03	201.7486
03/04/2014	12:27:04	200.7695
03/04/2014	12:27:05	200.7695
03/04/2014	12:27:06	200.5140
03/04/2014	12:27:07	200.8524
03/04/2014	12:27:08	200.4502
03/04/2014	12:27:09	200.4502
03/04/2014	12:27:10	200.0032
03/04/2014	12:27:11	200.0032
03/04/2014	12:27:12	199.6201
03/04/2014	12:27:13	199.7690
03/04/2014	12:27:14	199.5349
03/04/2014	12:27:15	199.0452
03/04/2014	12:27:16	198.8538
03/04/2014	12:27:17	198.7899
03/04/2014	12:27:18	199.0240
03/04/2014	12:27:19	198.4707
03/04/2014	12:27:20	198.3429
03/04/2014	12:27:21	198.1513
03/04/2014	12:27:22	198.1513
03/04/2014	12:27:23	197.9597
03/04/2014	12:27:24	197.6405
03/04/2014	12:27:25	197.3850
03/04/2014	12:27:26	197.4489
03/04/2014	12:27:27	197.0658
03/04/2014	12:27:28	196.8742
03/04/2014	12:27:30	196.8954
03/04/2014	12:27:31	196.8167
03/04/2014	12:27:32	197.0074
03/04/2014	12:27:33	197.0361
03/04/2014	12:27:34	197.2808
03/04/2014	12:27:35	197.5340
03/04/2014	12:27:36	197.3765
03/04/2014	12:27:37	197.4033
03/04/2014	12:27:38	197.5036
03/04/2014	12:27:39	197.5918
03/04/2014	12:27:40	197.5872
03/04/2014	12:27:41	197.7889
03/04/2014	12:27:42	197.3850
03/04/2014	12:27:43	197.7107
03/04/2014	12:27:44	197.8448
03/04/2014	12:27:45	197.8708
03/04/2014	12:27:46	197.9965
03/04/2014	12:27:47	198.0768
03/04/2014	12:27:48	198.3429
03/04/2014	12:27:49	198.5983
03/04/2014	12:27:50	198.2535
03/04/2014	12:27:51	198.5345
03/04/2014	12:27:52	198.4174
03/04/2014	12:27:53	198.3428
03/04/2014	12:27:54	198.5344
03/04/2014	12:27:55	198.5558
03/04/2014	12:27:56	198.7899
03/04/2014	12:27:57	198.6239
03/04/2014	12:27:58	198.8112
03/04/2014	12:27:59	198.7345
03/04/2014	12:28:00	198.8427
03/04/2014	12:28:01	198.8190
03/04/2014	12:28:02	198.8261
03/04/2014	12:28:03	198.9004
03/04/2014	12:28:04	198.8910
03/04/2014	12:28:05	198.8983
03/04/2014	12:28:06	198.9687
03/04/2014	12:28:07	198.9527
03/04/2014	12:28:08	199.0619
03/04/2014	12:28:09	198.9669
03/04/2014	12:28:10	199.2092
03/04/2014	12:28:11	199.1441
03/04/2014	12:28:12	199.1496
03/04/2014	12:28:13	199.2149
03/04/2014	12:28:14	199.2535
03/04/2014	12:28:15	199.3167
03/04/2014	12:28:16	199.3901
03/04/2014	12:28:17	199.4020
03/04/2014	12:28:18	199.4425
03/04/2014	12:28:19	199.5109
03/04/2014	12:28:20	199.5113
03/04/2014	12:28:21	199.5399
03/04/2014	12:28:22	199.6286
03/04/2014	12:28:23	199.7064
03/04/2014	12:28:24	199.8126
03/04/2014	12:28:25	199.7681
03/04/2014	12:28:26	199.8978
03/04/2014	12:28:27	199.8773
03/04/2014	12:28:28	202.1106
03/04/2014	12:28:29	205.7504
03/04/2014	12:28:30	208.6880
03/04/2014	12:28:31	211.8810
03/04/2014	12:28:32	215.1379
03/04/2014	12:28:33	217.6906
03/04/2014	12:28:34	220.4366
03/04/2014	12:28:35	223.2466
03/04/2014	12:28:36	226.3759
03/04/2014	12:28:37	228.9303
03/04/2014	12:28:38	231.8134
03/04/2014	12:28:39	234.1763
03/04/2014	12:28:40	237.3056
03/04/2014	12:28:41	239.8602
03/04/2014	12:28:42	242.4149
03/04/2014	12:28:43	245.1507
03/04/2014	12:28:44	247.7053
03/04/2014	12:28:45	250.5155
03/04/2014	12:28:46	252.9423
03/04/2014	12:28:47	255.8163
03/04/2014	12:28:48	257.9969
03/04/2014	12:28:49	260.4878
03/04/2014	12:28:50	262.9787
03/04/2014	12:28:51	265.4058
03/04/2014	12:28:52	268.2160
03/04/2014	12:28:53	270.4392
03/04/2014	12:28:54	272.8023
03/04/2014	12:28:55	275.2933
03/04/2014	12:28:56	277.5926
03/04/2014	12:28:57	280.2113
03/04/2014	12:28:58	NaN
03/04/2014	12:29:00	287.3748
03/04/2014	12:29:01	289.7383
03/04/2014	12:29:02	292.5486
03/04/2014	12:29:03	294.5287
03/04/2014	12:29:04	296.8282
03/04/2014	12:29:05	299.2556
03/04/2014	12:29:06	301.7467
03/04/2014	12:29:07	304.1739
03/04/2014	12:29:08	306.2800
03/04/2014	12:29:09	308.5794
03/04/2014	12:29:10	311.0707
03/04/2014	12:29:11	313.2426
03/04/2014	12:29:12	315.6060
03/04/2014	12:29:13	317.7130
03/04/2014	12:29:14	320.3321
03/04/2014	12:29:15	322.3761
03/04/2014	12:29:16	324.7396
03/04/2014	12:29:17	327.3587
03/04/2014	12:29:18	329.5930
03/04/2014	12:29:19	331.7649
03/04/2014	12:29:20	334.1286
03/04/2014	12:29:21	336.0450
03/04/2014	12:29:22	338.6002
03/04/2014	12:29:23	341.2707
03/04/2014	12:29:24	342.8677
03/04/2014	12:29:25	345.2952
03/04/2014	12:29:26	347.9143
03/04/2014	12:29:27	349.8948
03/04/2014	12:29:28	NaN
03/04/2014	12:29:29	354.1991
03/04/2014	12:29:30	356.6907
03/04/2014	12:29:31	358.7351
03/04/2014	12:29:32	360.8434
03/04/2014	12:29:33	363.2560
03/04/2014	12:29:34	365.4920
03/04/2014	12:29:35	367.9837
03/04/2014	12:29:36	370.0919
03/04/2014	12:29:37	372.0724
03/04/2014	12:29:38	374.4497
03/04/2014	12:29:39	376.6858
03/04/2014	12:29:40	378.7941
03/04/2014	12:29:41	380.9026
03/04/2014	12:29:42	383.0109
03/04/2014	12:29:43	385.4236
03/04/2014	12:29:44	387.8515
03/04/2014	12:29:45	390.0877
03/04/2014	12:29:46	392.0683
03/04/2014	12:29:47	394.0490
03/04/2014	12:29:48	396.5526
03/04/2014	12:29:49	398.9167
03/04/2014	12:29:50	400.5139
03/04/2014	12:29:51	402.9420
03/04/2014	12:29:52	405.2423
03/04/2014	12:29:53	407.2231
03/04/2014	12:29:54	410.2901
03/04/2014	12:29:55	411.8236
03/04/2014	12:29:56	414.0599
03/04/2014	12:29:57	416.2964
03/04/2014	12:29:58	417.9559
03/04/2014	12:29:59	420.5119
03/04/2014	12:30:00	422.6845
03/04/2014	12:30:01	424.9210
03/04/2014	12:30:02	426.9018
03/04/2014	12:30:03	428.8166
03/04/2014	12:30:04	431.0530
03/04/2014	12:30:05	433.0339
03/04/2014	12:30:06	435.0787
03/04/2014	12:30:07	437.1237
03/04/2014	12:30:08	439.7589
03/04/2014	12:30:09	441.5480
03/04/2014	12:30:10	443.7209
03/04/2014	12:30:11	445.8935
03/04/2014	12:30:12	447.7468
03/04/2014	12:30:13	450.3500
03/04/2014	12:30:14	452.2671
03/04/2014	12:30:15	454.5037
03/04/2014	12:30:16	456.4849
03/04/2014	12:30:17	458.7855
03/04/2014	12:30:18	460.5238
03/04/2014	12:30:19	462.5051
03/04/2014	12:30:20	465.3809
